Milliseconds,Voltage 
70111,-2189
70124,-2218
70137,-2180
70152,-2227
70165,-2203
70178,-2183
70192,-2159
70205,-2172
70219,-2132
70233,-2179
70246,-2179
70259,-2220
70273,-2210
70287,-2223
70300,-2228
70313,-2275
70327,-2282
70340,-2301
70354,-2271
70368,-2251
70381,-2249
70394,-2249
70408,-2282
70422,-2262
70435,-2277
70449,-2298
70462,-2276
70476,-2321
70490,-2322
70503,-2333
70516,-2340
70530,-2351
70544,-2360
70557,-2403
70571,-2434
70584,-2467
70597,-2425
70611,-2409
70625,-2367
70638,-2331
70651,-2372
70665,-2375
70679,-2337
70692,-2291
70706,-2336
70719,-2322
70732,-2290
70747,-2303
70760,-2291
70773,-2312
70787,-2349
70800,-2392
70814,-2374
70828,-2389
70841,-2361
70854,-2329
70867,-2291
70882,-2269
70895,-2253
70908,-2292
70922,-2309
70935,-2348
70949,-2369
70963,-2341
70976,-2323
70989,-2326
71003,-2375
71017,-2365
71030,-2357
71044,-2384
71057,-2368
71070,-2322
71085,-2314
71098,-2335
71111,-2376
71124,-2419
71138,-2401
71152,-2375
71165,-2359
71179,-2366
71192,-2393
71205,-2383
71220,-2394
71233,-2395
71246,-2347
71260,-2345
71273,-2317
71287,-2293
71301,-2269
71314,-2290
71327,-2272
71342,-2317
71355,-2332
71368,-2367
71382,-2388
71395,-2352
71409,-2393
71422,-2436
71436,-2467
71449,-2453
71462,-2431
71477,-2462
71490,-2442
71503,-2469
71517,-2512
71530,-2464
71544,-2444
71558,-2473
71571,-2461
71584,-2496
71598,-2517
71612,-2562
71625,-2609
71639,-2648
71652,-2685
71665,-2647
71680,-2601
71693,-2585
71706,-2551
71719,-2511
71733,-2481
71747,-2461
71760,-2415
71774,-2383
71787,-2339
71800,-2329
71815,-2340
71828,-2300
71841,-2262
71855,-2309
71868,-2342
71882,-2349
71896,-2386
71909,-2423
71922,-2436
71936,-2406
71950,-2415
71963,-2379
71976,-2355
71990,-2317
72003,-2338
72017,-2355
72031,-2319
72044,-2330
72057,-2337
72071,-2325
72085,-2368
72098,-2354
72112,-2387
72125,-2379
72138,-2398
72153,-2415
72166,-2446
72179,-2465
72193,-2490
72207,-2503
72220,-2516
72233,-2490
72247,-2462
72260,-2428
72274,-2469
72288,-2431
72301,-2460
72314,-2460
72328,-2438
72342,-2469
72355,-2516
72369,-2561
72382,-2562
72395,-2591
72410,-2567
72423,-2545
72436,-2525
72450,-2528
72463,-2498
72477,-2488
72491,-2466
72504,-2460
72517,-2422
72530,-2380
72545,-2378
72558,-2411
72571,-2458
72585,-2428
72598,-2435
72612,-2403
72626,-2373
72639,-2357
72652,-2313
72666,-2338
72680,-2312
72693,-2284
72707,-2236
72720,-2239
72733,-2274
72748,-2317
72761,-2305
72774,-2273
72787,-2278
72801,-2297
72815,-2298
72828,-2250
72842,-2259
72855,-2274
72868,-2258
72883,-2216
72896,-2259
72909,-2239
72923,-2274
72936,-2246
72950,-2238
72964,-2196
72977,-2166
72990,-2193
73004,-2159
73018,-2147
73031,-2190
73044,-2221
73058,-2242
73072,-2200
73085,-2211
73099,-2222
73112,-2196
73125,-2154
73140,-2201
73153,-2157
73166,-2194
73180,-2158
73193,-2126
73207,-2129
73221,-2156
73234,-2197
73247,-2153
73261,-2154
73275,-2110
73288,-2084
73302,-2040
73315,-2043
73328,-2080
73342,-2076
73356,-2095
73369,-2120
73382,-2165
73396,-2125
73410,-2128
73423,-2141
73437,-2190
73450,-2154
73463,-2185
73478,-2212
73491,-2180
73504,-2183
73518,-2192
73531,-2221
73545,-2215
73559,-2252
73572,-2273
73585,-2290
73598,-2288
73613,-2299
73626,-2289
73639,-2271
73653,-2227
73666,-2185
73680,-2165
73694,-2206
73707,-2194
73720,-2213
73734,-2236
73748,-2228
73761,-2184
73775,-2150
73788,-2165
73801,-2125
73816,-2130
73829,-2086
73842,-2048
73856,-2000
73869,-1964
73883,-1989
73896,-1943
73910,-1943
73923,-1970
73937,-1938
73951,-1967
73964,-1941
73977,-1956
73991,-1979
74005,-2010
74018,-1970
74032,-1936
74045,-1939
74058,-1942
74073,-1906
74086,-1900
74099,-1866
74113,-1852
74126,-1848
74140,-1881
74153,-1851
74167,-1833
74180,-1831
74193,-1848
74208,-1863
74221,-1908
74234,-1864
74248,-1846
74261,-1849
74275,-1860
74289,-1856
74302,-1861
74315,-1823
74329,-1801
74343,-1812
74356,-1855
74370,-1856
74383,-1852
74396,-1842
74411,-1883
74424,-1884
74437,-1874
74450,-1868
74464,-1854
74478,-1808
74491,-1802
74505,-1798
74518,-1792
74531,-1799
74546,-1755
74559,-1713
74572,-1711
74586,-1744
74599,-1732
74613,-1743
74627,-1709
74640,-1685
74653,-1728
74667,-1688
74681,-1644
74694,-1604
74707,-1653
74721,-1674
74734,-1648
74748,-1620
74762,-1641
74775,-1674
74788,-1697
74803,-1700
74816,-1678
74829,-1668
74843,-1703
74856,-1691
74870,-1671
74884,-1698
74897,-1703
74910,-1691
74924,-1714
74938,-1680
74951,-1689
74964,-1681
74978,-1704
74991,-1739
75005,-1778
75019,-1785
75032,-1757
75045,-1784
75059,-1831
75073,-1809
75086,-1828
75100,-1802
75113,-1770
75126,-1807
75141,-1791
75154,-1792
75167,-1841
75181,-1797
75194,-1789
75208,-1796
75222,-1797
75235,-1783
75248,-1792
75261,-1809
75276,-1840
75289,-1792
75302,-1839
75316,-1882
75329,-1842
75343,-1863
75357,-1904
75370,-1888
75383,-1925
75397,-1942
75411,-1900
75424,-1880
75438,-1925
75451,-1903
75464,-1889
75479,-1914
75492,-1941
75505,-1909
75518,-1920
75532,-1959
75546,-1966
75559,-2007
75573,-2012
75586,-2013
75599,-1993
75614,-2016
75627,-2019
75640,-2052
75654,-2052
75668,-2014
75681,-2006
75695,-1962
75708,-1997
75721,-2014
75736,-2031
75749,-2074
75762,-2109
75776,-2103
75789,-2059
75803,-2106
75816,-2143
75830,-2107
75843,-2122
75856,-2127
75871,-2107
75884,-2075
75897,-2114
75911,-2080
75924,-2107
75938,-2091
75952,-2061
75965,-2037
75978,-1993
75992,-1969
76006,-2008
76019,-1982
76033,-2023
76046,-1999
76059,-2010
76073,-2049
76087,-2035
76100,-2015
76113,-1987
76127,-1959
76141,-1990
76154,-2027
76168,-2074
76181,-2034
76194,-2075
76209,-2112
76222,-2094
76235,-2074
76249,-2038
76262,-2047
76276,-2062
76290,-2014
76303,-1968
76316,-2003
76329,-1961
76344,-1951
76357,-1966
76370,-1926
76384,-1898
76397,-1909
76411,-1932
76425,-1908
76438,-1951
76451,-1994
76465,-1988
76479,-1972
76492,-1932
76506,-1935
76519,-1889
76533,-1922
76547,-1894
76560,-1935
76573,-1903
76587,-1901
76601,-1889
76614,-1918
76627,-1967
76641,-1953
76654,-1911
76668,-1867
76682,-1865
76695,-1845
76708,-1886
76722,-1874
76736,-1828
76749,-1802
76763,-1774
76776,-1823
76789,-1828
76804,-1867
76817,-1888
76830,-1911
76844,-1940
76857,-1967
76871,-1974
76884,-2005
76898,-1999
76911,-1981
76924,-1973
76939,-1994
76952,-2025
76965,-2044
76979,-2083
76992,-2084
77006,-2052
77020,-2063
77033,-2070
77046,-2103
77060,-2081
77074,-2114
77087,-2125
77101,-2170
77114,-2203
77127,-2199
77142,-2171
77155,-2167
77168,-2186
77181,-2172
77195,-2124
77209,-2080
77222,-2054
77236,-2010
77249,-2059
77262,-2100
77277,-2105
77290,-2146
77303,-2161
77317,-2139
77330,-2131
77344,-2103
77358,-2108
77371,-2066
77384,-2046
77399,-2063
77412,-2015
77425,-1979
77438,-2010
77452,-2049
77466,-2090
77479,-2050
77493,-2065
77506,-2017
77519,-2030
77534,-1998
77547,-2023
77560,-2007
77574,-2046
77587,-2028
77601,-2035
77615,-2044
77628,-2069
77641,-2055
77655,-2066
77669,-2040
77682,-2020
77696,-2065
77709,-2066
77722,-2085
77736,-2073
77750,-2033
77763,-2058
77776,-2067
77790,-2023
77804,-2060
77817,-2044
77831,-2057
77844,-2090
77857,-2056
77872,-2050
77885,-2014
77898,-2012
77912,-2029
77925,-2038
77939,-2049
77953,-2043
77966,-2068
77979,-2040
77992,-2026
78007,-2002
78020,-2027
78033,-1979
78047,-1957
78060,-1978
78074,-1987
78088,-1996
78101,-1984
78114,-1989
78128,-2006
78142,-2021
78155,-1995
78169,-1993
78182,-2042
78195,-2091
78210,-2094
78223,-2143
78236,-2107
78249,-2110
78264,-2111
78277,-2124
78290,-2137
78304,-2135
78317,-2103
78331,-2144
78345,-2163
78358,-2145
78371,-2192
78385,-2239
78399,-2233
78412,-2262
78426,-2305
78439,-2336
78452,-2379
78467,-2386
78480,-2429
78493,-2476
78507,-2507
78520,-2499
78534,-2487
78547,-2455
78561,-2431
78574,-2393
78587,-2369
78602,-2394
78615,-2431
78628,-2385
78642,-2426
78655,-2406
78669,-2364
78683,-2350
78696,-2336
78709,-2361
78723,-2406
78737,-2378
78750,-2407
78764,-2361
78777,-2353
78790,-2311
78804,-2358
78818,-2379
78831,-2347
78844,-2317
78858,-2356
78872,-2401
78885,-2367
78899,-2390
78912,-2427
78925,-2444
78940,-2426
78953,-2471
78966,-2425
78980,-2472
78993,-2436
79007,-2477
79021,-2524
79034,-2524
79047,-2486
79060,-2521
79075,-2554
79088,-2550
79101,-2502
79115,-2482
79129,-2474
79142,-2454
79156,-2463
79169,-2435
79182,-2405
79197,-2414
79210,-2410
79223,-2421
79237,-2440
79250,-2445
79264,-2409
79278,-2430
79291,-2388
79304,-2384
79318,-2387
79332,-2400
79345,-2413
79358,-2401
79372,-2436
79385,-2408
79399,-2360
79413,-2330
79426,-2308
79439,-2276
79453,-2311
79467,-2273
79480,-2251
79494,-2209
79507,-2205
79520,-2205
79535,-2248
79548,-2283
79561,-2269
79575,-2292
79588,-2311
79602,-2324
79616,-2337
79629,-2329
79642,-2338
79655,-2341
79670,-2356
79683,-2401
79696,-2416
79710,-2443
79723,-2486
79737,-2480
79751,-2434
79764,-2469
79777,-2474
79791,-2442
79805,-2414
79818,-2421
79832,-2415
79845,-2452
79858,-2442
79873,-2489
79886,-2524
79899,-2553
79912,-2525
79926,-2532
79940,-2504
79953,-2533
79967,-2566
79980,-2518
79994,-2551
80008,-2556
80021,-2524
80034,-2567
80048,-2565
80062,-2547
80075,-2527
80089,-2513
80102,-2554
80115,-2599
80130,-2561
80143,-2584
80156,-2601
80169,-2577
80183,-2557
80197,-2517
80210,-2503
80224,-2491
80237,-2465
80250,-2421
80265,-2428
80278,-2392
80291,-2393
80305,-2416
80318,-2425
80332,-2417
80346,-2448
80359,-2449
80372,-2480
80386,-2505
80400,-2522
80413,-2555
80427,-2535
80440,-2558
80453,-2567
80467,-2604
80481,-2639
80494,-2664
80507,-2701
80521,-2677
80535,-2655
80548,-2641
80562,-2654
80575,-2608
80588,-2606
80603,-2609
80616,-2599
80629,-2559
80643,-2574
80656,-2577
80670,-2610
80684,-2566
80697,-2585
80710,-2579
80723,-2549
80738,-2533
80751,-2519
80764,-2568
80778,-2583
80791,-2616
80805,-2604
80819,-2639
80832,-2650
80845,-2669
80860,-2659
80873,-2625
80886,-2625
80900,-2636
80913,-2588
80927,-2623
80941,-2646
80954,-2598
80967,-2645
80980,-2690
80995,-2680
81008,-2646
81021,-2667
81035,-2621
81048,-2644
81062,-2602
81076,-2566
81089,-2538
81102,-2538
81116,-2541
81130,-2523
81143,-2505
81157,-2501
81170,-2487
81183,-2467
81198,-2492
81211,-2513
81224,-2503
81238,-2540
81251,-2514
81265,-2523
81278,-2526
81292,-2559
81305,-2545
81318,-2533
81333,-2527
81346,-2544
81359,-2563
81373,-2531
81386,-2521
81400,-2509
81414,-2536
81427,-2569
81440,-2565
81454,-2533
81468,-2542
81481,-2530
81495,-2514
81508,-2508
81521,-2504
81536,-2460
81549,-2438
81562,-2438
81575,-2402
81589,-2354
81603,-2332
81616,-2339
81630,-2370
81643,-2342
81656,-2318
81671,-2357
81684,-2309
81697,-2348
81711,-2312
81725,-2304
81738,-2321
81752,-2356
81765,-2357
81778,-2368
81793,-2344
81806,-2369
81819,-2394
81832,-2431
81846,-2432
81860,-2394
81873,-2431
81887,-2454
81900,-2448
81913,-2477
81928,-2433
81941,-2478
81954,-2460
81968,-2430
81981,-2441
81995,-2490
82009,-2466
82022,-2515
82035,-2536
82049,-2504
82063,-2498
82076,-2525
82089,-2521
82103,-2517
82116,-2487
82130,-2445
82144,-2415
82157,-2426
82170,-2380
82184,-2385
82198,-2402
82211,-2435
82225,-2427
82238,-2474
82251,-2436
82266,-2463
82279,-2429
82292,-2411
82306,-2373
82319,-2367
82333,-2343
82347,-2327
82360,-2344
82373,-2355
82386,-2374
82401,-2338
82414,-2322
82427,-2306
82441,-2302
82454,-2331
82468,-2309
82482,-2283
82495,-2318
82508,-2296
82522,-2313
82536,-2344
82549,-2383
82563,-2351
82576,-2327
82590,-2334
82604,-2314
82617,-2272
82630,-2258
82643,-2297
82658,-2263
82671,-2257
82684,-2304
82698,-2323
82711,-2287
82725,-2271
82739,-2241
82752,-2239
82765,-2215
82779,-2258
82793,-2277
82806,-2243
82820,-2217
82833,-2226
82846,-2220
82861,-2198
82874,-2231
82887,-2240
82900,-2210
82914,-2219
82928,-2264
82941,-2230
82955,-2251
82968,-2274
82981,-2287
82996,-2314
83009,-2300
83022,-2278
83036,-2244
83049,-2200
83063,-2184
83077,-2180
83090,-2146
83103,-2173
83117,-2145
83131,-2137
83144,-2115
83158,-2067
83171,-2116
83184,-2127
83198,-2170
83212,-2152
83225,-2155
83238,-2158
83252,-2185
83266,-2230
83279,-2265
83293,-2266
83306,-2279
83319,-2255
83334,-2249
83347,-2239
83360,-2211
83374,-2240
83387,-2285
83401,-2281
83415,-2247
83428,-2219
83441,-2260
83456,-2254
83469,-2289
83482,-2241
83495,-2235
83509,-2221
83523,-2177
83536,-2163
83550,-2125
83563,-2154
83576,-2179
83591,-2198
83604,-2180
83617,-2207
83631,-2175
83644,-2149
83658,-2176
83672,-2156
83685,-2144
83698,-2106
83712,-2135
83726,-2138
83739,-2098
83752,-2113
83766,-2152
83779,-2144
83793,-2124
83807,-2133
83820,-2119
83833,-2134
83847,-2157
83861,-2151
83874,-2156
83888,-2205
83901,-2246
83914,-2291
83929,-2261
83942,-2282
83955,-2311
83969,-2348
83982,-2377
83996,-2416
84009,-2443
84023,-2482
84036,-2487
84049,-2457
84064,-2443
84077,-2476
84090,-2446
84104,-2479
84117,-2475
84131,-2427
84145,-2442
84158,-2461
84171,-2490
84185,-2490
84199,-2511
84212,-2501
84226,-2479
84239,-2518
84252,-2474
84267,-2474
84280,-2428
84293,-2388
84306,-2397
84321,-2349
84334,-2372
84347,-2362
84361,-2322
84374,-2306
84388,-2331
84402,-2325
84415,-2328
84428,-2359
84442,-2335
84456,-2382
84469,-2399
84483,-2395
84496,-2418
84509,-2449
84524,-2411
84537,-2391
84550,-2385
84563,-2369
84577,-2392
84591,-2433
84604,-2434
84618,-2386
84631,-2350
84644,-2328
84659,-2353
84672,-2368
84685,-2358
84699,-2373
84712,-2329
84726,-2332
84740,-2345
84753,-2345
84766,-2337
84780,-2354
84794,-2399
84807,-2408
84820,-2398
84834,-2407
84847,-2387
84861,-2361
84875,-2402
84888,-2413
84901,-2444
84915,-2420
84929,-2445
84942,-2456
84956,-2414
84969,-2374
84982,-2405
84997,-2446
85010,-2426
85023,-2386
85037,-2372
85050,-2336
85064,-2290
85078,-2242
85091,-2204
85104,-2225
85117,-2199
85132,-2200
85145,-2245
85158,-2270
85172,-2275
85186,-2227
85199,-2217
85213,-2173
85226,-2222
85239,-2200
85254,-2176
85267,-2152
85280,-2110
85294,-2074
85307,-2048
85321,-2073
85335,-2100
85348,-2141
85361,-2097
85374,-2071
85389,-2084
85402,-2111
85415,-2067
85429,-2114
85442,-2125
85456,-2083
85470,-2104
85483,-2090
85496,-2076
85510,-2101
85524,-2099
85537,-2085
85551,-2071
85564,-2041
85577,-2031
85592,-1999
85605,-1981
85618,-1975
85632,-2016
85645,-2017
85659,-2042
85672,-2043
85686,-2019
85699,-1971
85712,-2002
85727,-1964
85740,-1940
85753,-1947
85767,-1911
85780,-1899
85794,-1938
85808,-1965
85821,-1998
85834,-2001
85848,-1977
85862,-2008
85875,-1982
85889,-2023
85902,-1989
85915,-2000
85929,-1990
85943,-1976
85956,-1934
85969,-1947
85983,-1921
85997,-1968
86010,-1948
86024,-1969
86037,-1970
86051,-1968
86065,-1975
86078,-1945
86091,-1903
86105,-1869
86119,-1845
86132,-1809
86146,-1799
86159,-1759
86172,-1735
86187,-1782
86200,-1758
86213,-1773
86226,-1798
86240,-1774
86254,-1787
86267,-1759
86281,-1796
86294,-1768
86307,-1756
86322,-1710
86335,-1704
86348,-1707
86362,-1722
86375,-1749
86389,-1747
86403,-1750
86416,-1783
86429,-1769
86443,-1776
86457,-1776
86470,-1791
86483,-1785
86497,-1781
86510,-1743
86524,-1760
86538,-1761
86551,-1723
86564,-1754
86578,-1773
86592,-1731
86605,-1744
86619,-1712
86632,-1731
86645,-1760
86660,-1756
86673,-1799
86686,-1828
86700,-1873
86713,-1827
86727,-1803
86740,-1799
86754,-1838
86767,-1824
86780,-1824
86795,-1829
86808,-1848
86821,-1857
86835,-1813
86848,-1805
86862,-1771
86876,-1765
86889,-1798
86902,-1845
86917,-1876
86930,-1870
86943,-1907
86957,-1891
86970,-1867
86984,-1819
86998,-1866
87011,-1873
87024,-1831
87037,-1850
87052,-1808
87065,-1792
87078,-1825
87092,-1809
87105,-1803
87119,-1797
87133,-1763
87146,-1772
87159,-1813
87173,-1862
87187,-1824
87200,-1790
87214,-1778
87227,-1811
87240,-1860
87255,-1861
87268,-1829
87281,-1876
87294,-1866
87308,-1838
87322,-1802
87335,-1798
87349,-1819
87362,-1842
87375,-1847
87390,-1841
87403,-1809
87416,-1822
87430,-1871
87443,-1833
87457,-1854
87471,-1889
87484,-1845
87497,-1835
87511,-1799
87525,-1799
87538,-1757
87552,-1774
87565,-1823
87578,-1838
87592,-1828
87606,-1810
87619,-1778
87632,-1774
87646,-1809
87660,-1805
87673,-1787
87687,-1832
87700,-1875
87713,-1863
87728,-1823
87741,-1775
87754,-1802
87768,-1815
87782,-1832
87795,-1788
87809,-1829
87822,-1787
87835,-1753
87849,-1756
87863,-1726
87876,-1771
87889,-1763
87903,-1768
87917,-1750
87930,-1740
87944,-1755
87957,-1743
87970,-1731
87985,-1756
87998,-1771
88011,-1786
88025,-1744
88038,-1714
88052,-1725
88066,-1699
88079,-1667
88092,-1670
88105,-1675
88120,-1686
88133,-1705
88146,-1744
88160,-1718
88173,-1714
88187,-1753
88201,-1711
88214,-1756
88227,-1744
88241,-1787
88255,-1804
88268,-1760
88282,-1763
88295,-1715
88308,-1740
88323,-1767
88336,-1816
88349,-1794
88363,-1823
88376,-1815
88390,-1805
88403,-1838
88417,-1796
88430,-1833
88443,-1844
88458,-1840
88471,-1887
88484,-1936
88498,-1979
88511,-1937
88525,-1897
88539,-1898
88552,-1862
88565,-1887
88579,-1926
88593,-1937
88606,-1946
88620,-1944
88633,-1918
88647,-1967
88660,-1931
88674,-1929
88687,-1942
88700,-1904
88715,-1941
88728,-1905
88741,-1901
88755,-1863
88768,-1843
88782,-1795
88796,-1793
88809,-1820
88822,-1829
88836,-1787
88850,-1759
88863,-1780
88877,-1827
88890,-1825
88903,-1805
88918,-1803
88931,-1791
88944,-1832
88957,-1816
88971,-1788
88985,-1835
88998,-1860
89012,-1873
89025,-1878
89038,-1903
89053,-1875
89066,-1843
89079,-1876
89093,-1854
89106,-1903
89120,-1875
89134,-1831
89147,-1848
89160,-1849
89174,-1866
89188,-1901
89201,-1895
89214,-1910
89228,-1910
89241,-1874
89255,-1848
89269,-1881
89282,-1857
89295,-1841
89309,-1862
89323,-1816
89336,-1794
89350,-1795
89363,-1830
89376,-1865
89391,-1845
89404,-1813
89417,-1771
89431,-1759
89444,-1800
89458,-1754
89472,-1769
89485,-1729
89498,-1736
89512,-1732
89526,-1767
89539,-1788
89552,-1821
89566,-1866
89580,-1834
89593,-1828
89607,-1814
89620,-1774
89633,-1750
89648,-1757
89661,-1755
89674,-1719
89688,-1695
89701,-1693
89715,-1740
89729,-1781
89742,-1745
89755,-1729
89768,-1707
89783,-1661
89796,-1666
89809,-1715
89823,-1697
89836,-1695
89850,-1726
89864,-1735
89877,-1721
89890,-1728
89904,-1692
89918,-1690
89931,-1658
89945,-1640
89958,-1622
89971,-1584
89986,-1552
89999,-1563
90012,-1578
90025,-1556
90039,-1522
90053,-1543
90066,-1562
90080,-1605
90093,-1632
90106,-1655
90121,-1692
90134,-1664
90147,-1683
90161,-1675
90174,-1669
90188,-1629
90202,-1621
90215,-1622
90228,-1608
90242,-1653
90256,-1651
90269,-1652
90283,-1644
90296,-1683
90309,-1677
90323,-1696
90337,-1709
90350,-1714
90363,-1731
90378,-1754
90391,-1789
90404,-1812
90418,-1831
90431,-1801
90445,-1836
90459,-1865
90472,-1843
90485,-1803
90499,-1836
90513,-1808
90526,-1808
90540,-1855
90553,-1829
90566,-1840
90580,-1871
90594,-1835
90607,-1825
90620,-1840
90634,-1855
90648,-1868
90661,-1856
90675,-1859
90688,-1817
90701,-1809
90716,-1777
90729,-1761
90742,-1715
90756,-1730
90769,-1712
90783,-1717
90797,-1758
90810,-1732
90823,-1688
90836,-1660
90851,-1630
90864,-1626
90877,-1675
90891,-1704
90904,-1743
90918,-1731
90932,-1738
90945,-1769
90958,-1753
90972,-1760
90986,-1726
90999,-1722
91013,-1676
91026,-1630
91039,-1602
91054,-1558
91067,-1607
91080,-1563
91094,-1570
91107,-1597
91121,-1573
91134,-1608
91148,-1566
91161,-1587
91174,-1596
91189,-1560
91202,-1589
91215,-1592
91229,-1633
91243,-1648
91256,-1640
91270,-1604
91283,-1602
91296,-1629
91311,-1629
91324,-1593
91337,-1618
91351,-1627
91364,-1650
91378,-1697
91392,-1708
91405,-1676
91418,-1644
91431,-1638
91446,-1620
91459,-1637
91472,-1605
91486,-1632
91499,-1681
91513,-1635
91527,-1638
91540,-1639
91553,-1631
91567,-1613
91581,-1589
91594,-1561
91608,-1521
91621,-1473
91634,-1510
91649,-1543
91662,-1541
91675,-1535
91688,-1542
91702,-1504
91716,-1472
91729,-1438
91743,-1475
91756,-1445
91769,-1466
91784,-1460
91797,-1420
91810,-1457
91824,-1425
91837,-1425
91851,-1425
91865,-1409
91878,-1458
91891,-1465
91905,-1463
91919,-1445
91932,-1441
91945,-1470
91959,-1479
91972,-1522
91986,-1525
92000,-1513
92013,-1485
92026,-1451
92040,-1443
92054,-1488
92067,-1450
92081,-1414
92094,-1419
92108,-1454
92122,-1444
92135,-1396
92148,-1433
92162,-1482
92176,-1509
92189,-1534
92203,-1504
92216,-1551
92229,-1521
92243,-1550
92257,-1544
92270,-1593
92283,-1559
92297,-1590
92311,-1595
92324,-1644
92338,-1638
92351,-1639
92364,-1605
92379,-1628
92392,-1665
92405,-1696
92419,-1648
92432,-1683
92446,-1649
92460,-1637
92473,-1674
92486,-1699
92499,-1653
92514,-1676
92527,-1654
92540,-1697
92554,-1722
92567,-1708
92581,-1753
92595,-1788
92608,-1742
92621,-1710
92635,-1706
92649,-1682
92662,-1654
92676,-1650
92689,-1602
92702,-1611
92717,-1656
92730,-1616
92743,-1639
92756,-1654
92770,-1687
92784,-1694
92797,-1739
92811,-1729
92824,-1687
92837,-1698
92852,-1703
92865,-1720
92878,-1716
92892,-1729
92905,-1768
92919,-1764
92933,-1734
92946,-1688
92959,-1686
92974,-1729
92987,-1748
93000,-1724
93014,-1771
93027,-1792
93041,-1750
93054,-1769
93068,-1745
93081,-1756
93094,-1710
93109,-1672
93122,-1666
93135,-1683
93149,-1712
93162,-1751
93176,-1703
93190,-1693
93203,-1704
93216,-1733
93230,-1744
93244,-1779
93257,-1790
93271,-1835
93284,-1836
93297,-1851
93312,-1833
93325,-1836
93338,-1818
93351,-1819
93365,-1852
93379,-1806
93392,-1766
93406,-1726
93419,-1729
93432,-1742
93447,-1694
93460,-1678
93473,-1634
93487,-1592
93500,-1615
93514,-1569
93528,-1529
93541,-1485
93554,-1498
93568,-1494
93582,-1484
93595,-1472
93608,-1436
93622,-1461
93635,-1417
93649,-1456
93663,-1503
93676,-1538
93689,-1581
93703,-1579
93717,-1531
93730,-1576
93744,-1548
93757,-1551
93770,-1592
93785,-1576
93798,-1556
93811,-1550
93825,-1587
93839,-1618
93852,-1584
93865,-1625
93879,-1654
93892,-1699
93906,-1730
93920,-1747
93933,-1737
93946,-1760
93960,-1748
93974,-1795
93987,-1836
94001,-1788
94014,-1793
94027,-1816
94042,-1802
94055,-1760
94068,-1726
94082,-1757
94095,-1784
94109,-1789
94123,-1741
94136,-1715
94149,-1679
94162,-1679
94177,-1714
94190,-1749
94203,-1766
94217,-1767
94230,-1796
94244,-1788
94258,-1772
94271,-1797
94284,-1842
94298,-1853
94312,-1872
94325,-1907
94339,-1924
94352,-1912
94365,-1947
94380,-1937
94393,-1927
94406,-1968
94419,-1940
94433,-1969
94447,-2012
94460,-2037
94474,-1989
94487,-2026
94500,-2069
94515,-2039
94528,-2062
94541,-2060
94555,-2028
94568,-2035
94582,-1997
94596,-2030
94609,-1988
94622,-2007
94636,-1993
94650,-1969
94663,-1927
94676,-1964
94690,-1936
94704,-1973
94717,-2002
94731,-1984
94744,-1997
94757,-2022
94772,-2029
94785,-2064
94798,-2077
94812,-2104
94825,-2102
94839,-2078
94853,-2054
94866,-2006
94879,-2011
94893,-1985
94907,-2020
94920,-2049
94934,-2090
94947,-2139
94960,-2164
94974,-2118
94988,-2084
95001,-2115
95014,-2158
95028,-2167
95042,-2125
95055,-2150
95069,-2181
95082,-2198
95095,-2211
95110,-2195
95123,-2228
95136,-2204
95150,-2172
95163,-2152
95177,-2134
95191,-2147
95204,-2123
95217,-2156
95230,-2152
95245,-2167
95258,-2214
95271,-2263
95285,-2290
95298,-2274
95312,-2295
95326,-2261
95339,-2255
95352,-2245
95366,-2284
95380,-2240
95393,-2204
95407,-2168
95420,-2144
95433,-2130
95448,-2137
95461,-2172
95474,-2179
95488,-2177
95501,-2139
95515,-2131
95528,-2160
95542,-2197
95555,-2238
95569,-2196
95583,-2225
95596,-2199
95609,-2246
95623,-2234
95637,-2222
95650,-2265
95664,-2276
95677,-2276
95690,-2232
95705,-2202
95718,-2235
95731,-2246
95745,-2269
95758,-2296
95772,-2339
95785,-2384
95799,-2360
95812,-2336
95825,-2330
95840,-2316
95853,-2290
95866,-2260
95880,-2303
95893,-2289
95907,-2287
95921,-2298
95934,-2288
95947,-2293
95961,-2314
95975,-2317
95988,-2362
96002,-2405
96015,-2438
96028,-2441
96043,-2442
96056,-2414
96069,-2425
96082,-2417
96096,-2399
96110,-2448
96123,-2497
96137,-2538
96150,-2541
96163,-2576
96178,-2546
96191,-2555
96204,-2574
96218,-2587
96231,-2620
96245,-2620
96259,-2602
96272,-2619
96285,-2615
96299,-2601
96313,-2642
96326,-2683
96339,-2728
96353,-2777
96366,-2755
96380,-2798
96394,-2821
96407,-2830
96420,-2843
96435,-2827
96448,-2809
96461,-2818
96475,-2772
96488,-2801
96502,-2804
96516,-2813
96529,-2860
96542,-2828
96556,-2871
96570,-2894
96583,-2876
96596,-2917
96610,-2924
96623,-2902
96637,-2892
96651,-2878
96664,-2870
96677,-2907
96691,-2891
96705,-2879
96718,-2853
96732,-2843
96745,-2813
96758,-2795
96773,-2834
96786,-2790
96799,-2748
96813,-2787
96826,-2759
96840,-2764
96854,-2748
96867,-2710
96880,-2749
96893,-2794
96908,-2819
96921,-2805
96934,-2785
96948,-2828
96961,-2806
96975,-2827
96989,-2830
97002,-2818
97015,-2796
97029,-2766
97043,-2754
97056,-2720
97070,-2737
97083,-2772
97096,-2797
97111,-2846
